date,user,location,text
2021-03-17 15:53:26,SteveBenedict17,"Montana, USA",@bbbykess @GulpofMagpies @vrealistliberal @skol_brian @KyleRohde @benshapiro And yet trans women have been eligible to compete in the Olympics since 2004. How many have won gold medals in the 7 Olympics since? Silver medals? Bronze? And where was your concern for women’s sports when Trump slashed Title IX?
2021-03-17 15:53:24,211ukrjump,,"Ekaterina Lobaznyuk (RUS) 1997 to 2000 Olympics Floor
ugh this routine is so iconic omg. i love forever. https://t.co/z7CITsuojA"
2021-03-17 15:53:09,Jurisdoc3,,"@BC406 @RonaldR16528860 @laurenboebert The olympics and pro sports test for hormone levels and all sorts of drugs. You are hiding your transphobia behind a fake problem.  If you do not like trans people, don't be one.  Your ilk loves freedom until it comes to people who live differently than you do.  MIND YOUR OWN BIZ"
2021-03-17 15:53:04,MbsaulSaul,"Coquitlam, British Columbia","@pattibacchus You're not thinking about how vital it is to put B.C. into the international spotlight. Expo, Olympics, the BC Variant. These things all help!"
2021-03-17 15:52:38,Zabazanzuu,Snowy Desert,"I watched a tv show from 2012 talking about how Tokyo may be the place the 2020 olympics are held at.
Well, in hindsight, Turkey and Spain dodged a bullet there"
2021-03-17 15:52:35,QueenGBabe,instagram @QueenGbabe,Bodied the pacer test! I once thought I’ll make it to the Olympics 😂✊🏾 https://t.co/d3qnl2HLDQ
2021-03-17 15:52:19,GivenMwaanga,Zambia,@HarrySmwanza I don't know how many times these guys made me run like my bro Samuel Matete at the Olympics. And I don't know how many times these guys hammered me way back home when herding cattle. Until I got used to them and we became friends.
2021-03-17 15:52:09,gerrieyaki,wherever ashni is ,"""idk it's hard to speak up to my relatives and explain why that's wrong"" um okay sally i think it's the tiniest smidge harder to walk around in fear of getting hate crimed but let's not play oppression olympics here i guess"
2021-03-17 15:51:41,ClassicMP,,"@TebowCouch @servingsophie No, the first one is summer, 2019. The second is 2012 during the London Olympics."
2021-03-17 15:51:36,drwalker_s,,Action shots from the EYFS &amp; KS1 Mini Olympics 📸 https://t.co/Q10CWBabsr
2021-03-17 15:51:33,BKinDetroit,"Detroit, MI","@SubZeroPoet @Megawatts55 @lboz84 @DrJasonJohnson On the contrary.
I am trying to get people to think critically rather than jumping to conclusions.  Like so many did with Oklahoma City building bombing or the Atlanta Olympics bombing.
Such pre conceived judgements without investigation is dangerous."
2021-03-17 15:51:30,truferblue22,Wandering,"@Chrisawesome63 yeah -- after I typed that I felt weird too. 

I guess we'll see. But I do believe that if Jozy's healthy, he'll appear somewhere in one of these summer comps (maybe even the Olympics if we somehow make it)."
2021-03-17 15:51:21,WillBeTheThrill,between my ears,i miss the olympics
2021-03-17 15:51:12,BotTokyoolympic,,28 games are performed by Olympics.
2021-03-17 15:50:22,dilanesper,Southern California,"@ASFleischman @jessesingal in my experience many activists do what Jack Turban did, citing the Olympics/pro/NCAA rules to say ""see you can let trans people in"" while eliding the fact that these rules treat trans women differently than cis women."
2021-03-17 15:49:56,CommonJoe4,"Barrie, Ontario, Canada","@NathanMurrell43 @JohnEDeaton1 LOL! I've only been a holder since late Feb &amp; bought in the middle of #SEC shyte show. I did so because my research told me; ""If you 'control' the protocol you 'control' ALL the money! It's only a matter of time. Think China Winter Olympics. It's a key date b4 they give away DC."
2021-03-17 15:49:51,salty_mcchicken,balls deep,"@0Huggett0 @DannYossarian @LmhcJody @briantylercohen trans women have been allowed to compete in the womens olympics for a long time, and not a single trans woman has ever won. feminizing hormones destroy the body, and most trans women are, physically speaking, little bitches compared to cis men. are you bad faith or really dumb?"
2021-03-17 15:49:33,Outlookindia,"New Delhi, India","Tokyo-Bound Bhavani Devi Says, 'Tried To Compete In Tournaments Even With Injuries To Qualify'  
@IndianOlympians @FIE_fencing #Fencing #tokyo #Olympics @NBCOlympics 
https://t.co/ug9XQV5YED"
2021-03-17 15:49:06,n_ikkibell,"Dayton, OH",@BlazesMasochist @DemonVoxx @MistressAyn @SamanthaMuscle @_asp_x @Aynsslaveboy @Kneel4Her @FemDomMansion And somehow this turned into the sub olympics. It keeps coming up so I guess it should be done
2021-03-17 15:49:03,LSUSoccer,"Baton Rouge, LA","Had some fun with Soccer Olympics yesterday!

▪️ Soccer Tennis
▪️ Skillz Net Top Bins
▪️ Trash Can Juggling
▪️ Bowling
▪️ Soccer Pong

#GeauxTigers https://t.co/pG9EyvqIYm"
2021-03-17 15:48:58,kuriiione,OEC’s middle earth • she/her ,@Chico_Dust_E @coastallyfleek @THEKIDMERO This is a conversation about Asian Americans. This wasn’t oppression Olympics until you brought up Black folks.
2021-03-17 15:48:53,FAIRYEOS4NG,bi + girlflux + 17 !!,International Olympic Committee: Revoke Beijing's hosting right of 2022 Winter Olympics on human rights ground - Sign the Petition! https://t.co/Elg1RTujCA via @CdnChange
2021-03-17 15:48:46,ani_digital,India,"Want to give my best performance in Tokyo Olympics: Bhavani Devi

Read @ANI Story | https://t.co/EfpOh3V902 https://t.co/BGhr2abrLj"
2021-03-17 15:48:38,Wingate_51,"Myrtle Beach, SC",@dwayne_from @SophiaLee42 @cmocre1957 @NTerryEllis @CNN The normalizing Olympics of trump continues color me shocked. Blue lives matter except when trump supporters kill cops at the capital. Got it thanks
2021-03-17 15:48:36,PricelessOpin,,"Who else wishes they could watch the #Olympics? Naturally not while in a #Pandemic. I feel for all those #Athletes who spend Four Years plus #Training. I hope and pray the #coronavirus is contained so life can resume.

#sports #Japan #SportsNews #lockdown #anxiety #MentalHealth"
2021-03-17 15:48:36,nblack1611,,"@dcexaminer Ya, like boycotting the Olympics, or some other thing that Carter thought was a big stick."
2021-03-17 15:48:28,japanauthor,"Seto Inland Sea, Jpn. England.",Tokyo 2020 creative chief accused of slur against female entertainer. He works for Dentsu. Whatever the truth of the story I always thought that pairing the words Dentsu and creative was an oxymoron. And in this instance pun intended.  https://t.co/ekr0zcs7uG
2021-03-17 15:48:16,drwalker_s,,Congratulations to Caterpillar's and Ladybird's Stars of the Mini Olympics. Well done🏆 https://t.co/PTl6qjclFS
2021-03-17 15:47:31,JalomeJerry,,"@Donbuffalo13 @patsully35 @NicholasBianch @stoolpresidente @GMillerTSN He’s known as the guy who’s called all the team canada games at international events, including the olympics for the last 20 years."
2021-03-17 15:47:30,doozidan,castelia park,@fishwwin @IentIily Whoa there tigers it's not the Pain Olympics
2021-03-17 15:47:28,Robfuckyoutwit1,,"@ablincoln23 @AngelaBelcamino @BarackObama Yes I just don’t like Formula One or NASCAR or the hundred metres at the Olympics

That’s why I’m racist get it race cist

I was just waiting for your reply that’s why I didn’t explain it in the I’m a racist tweet"
2021-03-17 15:47:12,kbmcco,TEXAS,Suddenly I’m even more excited for the Olympics https://t.co/lQIZoeegQM
2021-03-17 15:46:54,While_NEWS,,Tried to compete in tournaments even with injuries to qualify for Olympics: Bhavani Devi | More sports News – Times of India https://t.co/e7gxeKUAz5
2021-03-17 15:46:39,kingdavido__,Ur cerebral cortex ($0/month),"If there’s anything I learned from the lil social justice boom last year it’s that there can’t be “same energy” across different issues. Each has it’s nuance to it and will affect people in different ways. There’s no gold medal in the oppression olympics, just more oppression"
2021-03-17 15:46:27,BlerdHumor,"Cleveland, OH",I literally just said that this *shouldn't be* oppression olympics..... https://t.co/k04uCLaPzL
2021-03-17 15:46:09,SFTHQ,International,"“Any country which participates in the @Beijing2022 Olympics is complicit in genocide.”

-Tursunay Ziawudun 

#NoBeijing2022"
2021-03-17 15:45:20,mafix_in,India,"All the very best for the 2021 Games and for all future endeavour

#olympics #highjump #trackandfield #longjump #athletics #tracknation #track #jump #athlete  #tracknfield  #sports #muralisreeshankar #mensports https://t.co/U732kmqaL8"
2021-03-17 15:45:18,alexcruik,"Norwich, England","@RottenInDenmark See also the century-old sex verification process debate in the Olympics - every major ""controversial"" case has been an intersex cis woman who was AFAB and lived her whole life as a woman up to that point - no trans women or cis men posing as women."
2021-03-17 15:45:15,TODDCastPodcast,"Vancouver, BC, Canada","Hear our 22 minute #podcast with American pro boxer Marlen Esparza! We talked about #MikeTyson #EvanderHolyfield, #Olympics, #GameOfThrones, #pregnancy &amp; more! 

https://t.co/EzZK7ArVZd

* Sporting guests are powered by @JoyceHeating! Family owned &amp; operated since 1960! https://t.co/irjMZvnlmL"
2021-03-17 15:45:08,Olympics,"Lausanne, Switzerland","The answer was Katarina Johnson-Thompson aka KJT. Congratulations to all of those who got it right! 😄

@JohnsonThompson https://t.co/B2ILwDWkvf"
2021-03-17 15:44:38,AngelicaS1780,,"@JudiciaryDems Prior to 2016, IOC rules stated trans athletes must undergo sex reassignment surgery and hormone therapy.  Starting in 2016, athletes who trans MtF must have testosterone levels below a certain point for min 1yr before competing. We haven't yet seen an Olympics w/the new rules."
2021-03-17 15:44:29,SID_Belvin,"DeLand, Fla.","The All-Drug Olympics
https://t.co/eyHZpZ3rji https://t.co/gKJJxoE0kV"
2021-03-17 15:43:59,Victim_Olympics,"Sandy, UT",@Nicola_Anne2019 Yes. Driving people into victim mentalities which is detrimental to human psychology and wellbeing.
2021-03-17 15:43:44,reese62687564,,@onlyyoontv And this is where the Olympics are scheduled to take place?
2021-03-17 15:43:03,Jeff_Jacoby,"Boston, Massachusetts","No athlete should wish to compete in an #Olympics hosted by a regime that uses its power to persecute, repress, torture, and kill. No corporation should wish to sponsor such Games. No TV network should wish to broadcast them.

My new @BostonGlobe column: https://t.co/ucawpmyyh3"
2021-03-17 15:42:53,reddusfoximus,In a production truck,"F1 in Monaco; Olympics on-site for swimming, ice skating, snowboarding, women’s gymnastics; World Cup final, Surfing championships, Masters, Horse racing @ Saratoga, Texas football FNL in Odessa, Little 500 @ IU, Head of Charles Regatta. The list goes on and on... https://t.co/a4HDrBwBew"
2021-03-17 15:42:30,RaphOfTheMany,,@AnthonyOgogo Thought it was a copyright issue with the Olympics but now i noticed it spells your name. Very slick.
2021-03-17 15:42:12,KJSOFTBALL90,"San Diego, CA ",Summer Olympics: Abbott gearing up for one more Olympic moment  https://t.co/kixPONkPYU
2021-03-17 15:42:10,kevin_kehres,,@cmclymer @AbigailShrier Right. Even the Olympics has dealt with this.
2021-03-17 15:41:45,thinkissofff,socialist republic of canada,Can we stop the hypocrisy/struggle olympics this is so ass
2021-03-17 15:41:33,drnoahross,"Johannesburg, South Africa",China scrubs evidence of Xinjiang clampdown amid ‘genocide’ debate - The Washington Post https://t.co/3PAtVqPaHZ https://t.co/f9bi0aL8hR
2021-03-17 15:41:31,Chico_Dust_E,"California, USA","@coastallyfleek @THEKIDMERO Y'all really trying to turn this into oppression olympics... 

Highlighting the fact that black folks have never been treated as equals in over 400 years DOESN'T MEAN other minorities have not experienced racism. 

The point is amerikkka was built on racism.  It's who we are"
2021-03-17 15:41:09,CaroL51573816,Pisco,"@RepCawthorn (1) Uhmmm, But ""Biden"" how, says Mr. Donald, Biden did not finish the wall and he is stronger and now, at his entrance the Wall almost ends and Miss Universe ends it and in Louisiana the new Olympics,"
2021-03-17 15:41:04,frances_hui,"Boston, MA","Tursunay Ziawudun, Uyghur Human Rights Activist &amp; survivor of Uyghur genocide committed by China, talks about her first hand experience from concentration camp set up by China and explains why participating in BJ 2022 Olympics = becoming a complicit in Uyghur genocide."
2021-03-17 15:40:58,foIkhore,,it’s always the oppression olympics with solo stans
2021-03-17 15:40:55,GlobeDebunked,Flat Earth,"...7/22 being 51 days til 9/11 &amp; 314 days after
What are they showing 88 for then other than 8/8 the date this Olympics ends?
I never said b/c I don't know, yet. It might just be b/c in the Pi (π) CIPHER I discovered &amp; have been providing evidence of, ""pi""= 8 forward &amp; in reverse https://t.co/G3FnPpcR31"
2021-03-17 15:40:45,threeweebspod,,I really can’t stress this enough. No oppression Olympics today please. No comparing community oppression issues. No guilt tripping other oppressed communities for speaking out against other oppressed communities. Like this is ridiculous. Oppression is not a race.
2021-03-17 15:40:17,TCSFastpitch,United States,A decade-plus of waiting hasn't dimmed the thrill of the Olympics for Team USA pitcher Monica Abbott &gt;&gt; https://t.co/S8jvzlPpBK https://t.co/1iScnvPqB3
2021-03-17 15:40:06,erica_baffelli,"Manchester, England","The discussion about countdowns reminded me of this image from the 1988 anime Akira (set in 2019) showing a countdown to the Tokyo Olympics with a graffiti saying ""just cancel it""  #MLot21  2/2 https://t.co/L69Yckfp4h"
2021-03-17 15:39:45,THEoGrammarNazi,,"@DATguy_Danimal @jwhitney385 @tedcruz It’s not an irrelevant record, it’s the only record a woman ever held that was superior to a mans equivalent record in the Olympics.

Mack Begs went 52-0 wrestling against other girls while transitioning and taking test."
